bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
3,1,1,0,0,0,,,[],Finished,"['Carpet', 'Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Refrigerator', 'Washer']",,,,False,False,,,1904.0,,,,"['Off street', 'On street']",4,,False,True,,False,,False,,,,2,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.26 acres,,,,False,0702721310086,False,False,,,,Single Family,,,['Concrete Block'],Shake/Shingle,,,False,1949,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'BASEMENT', 'value': 'Full, Finished (Livable)'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Detached Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'FRONTAGEFEET', 'value': 'City'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Microwave, Dishwasher'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath'}, {'name': 'FENCE', 'value': 'Chain Link'}, {'name': 'DAYSONMARKET', 'value': '13'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '13'}, {'name': 'OFFMARKETDATE', 'value': '2019-04-17T14:44:52'}]",55071,1100 Marshall Ave,Saint Paul Park,MN,44.838294,-92.979443,231763.0,RECENTLY_SOLD,3,55071_45,"Recently sold: $231,763. Family owned, Wonderful 1 1/2 story home on generous corner lot. Two bedrooms up w/ small loft and storage, main level family room, extra large kitchen, finish basement for added equity! Large insulated garage /workshop. Easy access to schools, parks, freeway and more updated counter tops new basement carpet new installed furnace in 2017 kids playground in back yard with updated firepit newly done landscaping and family room in basement newly installed engress windows to make 4 bedroom legal in basement."
3,2,1,0,1,0,,,[],Finished,['Hardwood'],['Forced air'],True,,,"['Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1508.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Vinyl'],,,,,,,,,,,,False,0.24 acres,,,,False,0702721340084,False,False,,,,Single Family,,,['Concrete'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'BASEMENT', 'value': 'Full, Partial Finished'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'FRONTAGEFEET', 'value': 'City'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave, Water Softener - Owned'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Living/Dining Room'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles, Age 8 Years or Less'}, {'name': 'EXTERIOR', 'value': 'Vinyl'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'AMENITIESUNIT', 'value': 'Kitchen Window, Hardwood Floors'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath, 1/2 Basement'}, {'name': 'FENCE', 'value': 'Wire'}, {'name': 'DAYSONMARKET', 'value': '100'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '100'}, {'name': 'OFFMARKETDATE', 'value': '2019-03-01T13:07:46'}]",55071,1379 Dixon Dr,Saint Paul Park,MN,44.834046,-92.97904,214000.0,RECENTLY_SOLD,0,55071_46,"Recently sold: $214,000. "
2,2,1,0,1,0,,,[],,['Hardwood'],['Forced air'],True,,,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator']",,,,True,False,,,1802.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,0,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.1 acres,,,,False,1102722410036,False,False,,,,Single Family,,,['Concrete'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage, Garage Door Opener, Driveway - Asphalt'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'FRONTAGEFEET', 'value': 'City'}, {'name': 'APPLIANCES', 'value': 'Range, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Microwave, Dishwasher'}, {'name': 'FIREPLACELOC', 'value': 'Living Room, Gas Burning'}, {'name': 'BATHDESC', 'value': 'Main Floor 1/2 Bath, Upper Level Full Bath'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'EXTERIOR', 'value': 'Vinyl, Brick/Stone'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'AMENITIESUNIT', 'value': 'Patio, Hardwood Floors, Washer/Dryer Hookup, Walk-In Closet'}, {'name': 'ASSOCFEEINCLUDES', 'value': 'Sanitation, Snow/Lawn Care, Outside Maintenance, Hazard Insurance, Water/Sewer, Building Exterior, Professional Mgmt, Shared Amenities'}, {'name': 'STYLE', 'value': '(TH) Side x Side'}, {'name': 'DAYSONMARKET', 'value': '1'}, {'name': 'DAYSONMARKETCUMULATIVE', 'value': '1'}, {'name': 'OFFMARKETDATE', 'value': '2019-04-03T11:44:50'}]",55071,126 River Woods Dr W,Saint Paul Park,MN,44.838815,-93.004423,205000.0,RECENTLY_SOLD,22,55071_47,"Recently sold: $205,000. Beautiful end unit town-home features many updates including all new appliances &amp; water softener (2016), main floor and upper level hickory hardwood floors installed (2017-17), main floor 1/2 bath remodeled (2017), all baseboard &amp; floor casings replaced (2017-18) &amp; updated light fixtures throughout. All the work is done and ready for move-in! Living room offers a lot of natural light and a fireplace and kitchen offers large pantry for your storage needs. Convenient laundry on upper level and walk-in master closet"
3,2,1,1,0,0,,,,None,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Freezer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1590.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,"['Brick', 'Vinyl']",,,['Park'],True,,,,,,,,False,,,,,False,1202722320101,False,False,,,,Condo,,,['Slab'],,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,[],55071,20 River Woods Dr W,Saint Paul Park,MN,44.839058,-93.002892,185000.0,SOLD,0,55071_48,"Recently sold: $185,000. "
4,4,1,2,1,0,,,[],Daylight/Lookout Windows,"['Carpet', 'Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,3642.0,,,,['Attached Garage'],3,,False,True,,False,,False,,,,2,,,False,True,,['Wood'],,,['Water'],True,True,,,,,,,False,1.85 acres,,,,False,2502722420004,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,2002,,False,,,,['Private'],,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Washer/Dryer Hookup'}, {'name': 'BathDesc', 'value': 'Private Master, Main Floor 1/2 Bath, Upper Level Full Bath, 3/4 Master, Walk-In Shower Stall'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Driveway - Gravel'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry'}, {'name': 'FrontageFeet', 'value': 'Township'}, {'name': 'Style', 'value': '(SF) Two Stories'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'Well'}, {'name': 'WaterfrontView', 'value': 'Panoramic'}, {'name': 'SecondUnit', 'value': 'Existing In-Law w/Kitchen'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,10698 Grey Cloud Island Dr S,Saint Paul Park,MN,44.796653,-92.989198,490000.0,SOLD,86,55071_49,"Recently sold: $490,000. Gorgeous waterfront property nestled on a picturesque lot with 188ft of lakeshore on Moore Lake! Well built and beautifully maintained home featuring four bedrooms; four baths; open concept main level with floor to ceiling windows in kitchen and dining; cathedral ceilings in Great Room; hardwood floors; walnut cabinets; eat-in kitchen with breakfast bar and hand-pieced Italian slate floors; open loft area and three bedrooms on upper level; walk-out lower level with mother-in-law apartment with full second kitchen and two extra bonus rooms; expansive yard with patio, bonfire pit, hot tub and platform deck overlooking the lake and ideal location just 20 miles from downtown St Paul/Woodbury. Private, Peaceful, Perfect!"
5,2,1,1,0,0,,,[],Finished,['Hardwood'],['Forced air'],True,,,"['Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1464.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.23 acres,,,,False,1802721220010,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'FRONTAGEFEET', 'value': 'Paved Streets, City'}, {'name': 'BASEMENT', 'value': 'Full, Partial Finished, Egress Windows, Daylight/Lookout Windows'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Detached Garage, Driveway - Asphalt'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Washer, Dryer, Microwave'}, {'name': 'FIREPLACELOC', 'value': 'Living Room, Wood Burning, Brick'}, {'name': 'AMENITIESUNIT', 'value': 'Deck, Kitchen Window, Hardwood Floors'}, {'name': 'ROOMFLOOR1', 'value': 'Main'}, {'name': 'ROOF', 'value': 'Asphalt Shingles, Pitched, Age Over 8 Years'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'SPECIALSEARCH', 'value': '3 BR on One Level'}, {'name': 'EXTERIOR', 'value': 'Shakes'}, {'name': 'FENCE', 'value': 'Wood'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Separate/Formal Dining Room'}]",55071,1418 Dayton Ave,Saint Paul Park,MN,44.832476,-92.981272,219900.0,SOLD,0,55071_50,"Recently sold: $219,900. "
4,2,,,,,,,,Finished,,,,,,,,,,,False,,,1688.0,,,,,,,False,,,False,,False,,,,1,,,,,,,,,,,,,,,,,,False,,,,,False,1202722430128,False,False,,,,Single Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,545 Pullman Ave,Saint Paul Park,MN,44.836939,-92.993772,252500.0,SOLD,0,55071_51,"Recently sold: $252,500. 545 Pullman Ave, Saint Paul Park, MN is a single family home that contains 1,688 sq ft and was built in 1978. It contains 4 bedrooms and 2 bathrooms. This home last sold for $252,500 in March 2019. 
 
The Zestimate for this house is $267,526, which has increased by $8,027 in the last 30 days. The Rent Zestimate for this home is $1,650/mo. "
4,2,2,0,0,0,,,[],"Partial, Stone","['Hardwood', 'Tile']",['Forced air'],True,,,"['Range', 'Microwave', 'Exhaust Fan/Hood', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,2526.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.34 acres,,,,False,1202722430027,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1880,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,5504958,,"[{'name': 'AmenitiesUnit', 'value': 'Deck, Porch, Natural Woodwork, Kitchen Window, Hardwood Floors, Tiled Floors, Washer/Dryer Hookup, Paneled Doors, Walk-Up Attic'}, {'name': 'DiningRoomDescription', 'value': 'Informal Dining Room, Kitchen/Dining Room, Breakfast Area, Eat In Kitchen, Separate/Formal Dining Room'}, {'name': 'FireplaceLoc', 'value': 'Wood Burning, Living Room, Brick'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Exterior', 'value': 'Vinyl'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry, 4 BR on One Level'}, {'name': 'GarageDescription', 'value': 'Detached Garage, Garage Door Opener, Driveway - Gravel'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Upper Level Full Bath'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55071,1329 Summit Ave,Saint Paul Park,MN,44.833662,-92.990197,274900.0,FOR_SALE,46,55071_52,"For sale: $274,900. CONTRACT FOR DEED OPTION AVAILABLE.GORGEOUS UPDATED FARMHOUSE OFFERS THE PERFECT BLEND OF OLD AND NEW! BEAUTIFUL GRAND ENTRANCE WITH ORIGINAL WOOD STAIRCASE &amp; BANISTER! SPRAWLING MAIN LEVEL OFFERS LARGE BRIGHT LIVING ROOM WITH ORIGINAL BRICK FIREPLACE, LARGE KITCHEN WITH INFORMAL DINING AND BUMP OUT SITTING AREA, FORMAL DINING ROOM, FULL UPDATED BATH, AND HUGE LAUNDRY/MUD AREA. UPPER LEVEL OFFERS 4 LARGE BEDROOMS, NEW CERAMIC BATH, AND A LARGE LOFT/FAMILY ROOM AREA. NEW GARAGE, SIDING, WINDOWS, ELECTRICAL, PLUMBING, APPLIANCES, LIGHTING, FLOORING, MILLWORK , ETC. POTENTIAL FOR FUTURE FINISH OF LL. GIANT UNFINISHED 3RD LEVEL/ATTIC AWAITS YOUR FINISHING TOUCHES! GORGEOUS WOODED LOT. GORGEOUS HOME!"
4,2,2,0,0,0,,,[],Slab,,['Forced air'],True,['Central'],True,['Exhaust Fan/Hood'],,,,,False,,,1999.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,['Vinyl'],,,,,,,,,,,,False,0.23 acres,,,,False,1202722330096,False,False,,Residential-Single Family,,Single Family,,,,Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'Style', 'value': '(SF) Two Stories'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Upper Level Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,150 Pullman Ave,Saint Paul Park,MN,44.836297,-92.999898,294000.0,SOLD,21,55071_53,"Recently sold: $294,000. This 5 year old home is in great shape and move in ready. Beautiful 2 Story home in a terrific neighborhood. Vaulted kitchen w/island and breakfast bar, vaulted eat-in dining room, open large great room &amp; main floor bedroom, 3 upper level beds. Rustic cherry cabinets throughout &amp; solid 3 panel door with laundry and mud room on the main floor."
4,2,2,0,0,0,,,[],Finished,['Tile'],['Forced air'],True,['Central'],True,['Disposal'],,,,,False,,,1568.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,0.26 acres,,,,False,1802721230129,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup, Main Floor Master Bedroom, Paneled Doors'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener, Driveway - Asphalt'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Bedroom'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath, Separate Tub & Shower'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Fence', 'value': 'Wire'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,1549 Dixon Dr,Saint Paul Park,MN,44.829658,-92.980894,253500.0,SOLD,21,55071_54,"Recently sold: $253,500. Quality Remodel in St Paul Park featuring new kitchen, stylish cabinets, granite counter tops, updated baths, new roof, fresh stylish exterior and interior paint, stunning Woodland Hickory flooring, newer Anderson windows, 4th bedroom with egress window off lower level family room, mechanicals only 3 years new, huge fenced in back yard- 151ft deep with additional slab, extra deep garage. Great locations"
4,1,1,0,0,0,,,[],Partially finished,"['Carpet', 'Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Range / Oven', 'Refrigerator']",,,,False,False,,,1758.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.26 acres,,,,False,1802721220033,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1995,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'central_air_desc', 'value': 'Central A/C'}, {'name': 'roof_types', 'value': 'Unknown'}, {'name': 'architectural_style', 'value': 'Other'}, {'name': 'taxes_annual', 'value': '2571'}, {'name': 'original_listhub_key', 'value': '3yd-RMLSMN-5019257'}]",55071,1443 Dayton Ave,Saint Paul Park,MN,44.831633,-92.981985,231500.0,SOLD,52,55071_55,"Recently sold: $231,500. This is a 2 story split-entry house. The exterior of the home is covered with vinyl siding and aluminum soffits and facia that makes it maintenance free. The roof over the house and garage was replaced in 2017. 
There are 4 bedrooms that you could use one as an office. The large 4 season sunroom has tongue and groove knotty pine walls and ceiling. Must see to appreciate."
4,2,1,1,0,0,,,[],Finished,['Laminate'],['Forced air'],True,['Central'],True,"['Range / Oven', 'Refrigerator', 'Washer']",,,,False,False,,,1920.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,False,False,,['Other'],,,,,False,,,,,,,False,0.31 acres,,,,False,1302722140026,False,False,,,,Single Family,,,['Concrete Block'],Shake/Shingle,,,False,1988,,False,,,,,,,,,,,,,,,True,False,,Split level,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'PRESENTUSE', 'value': 'Yearly'}, {'name': 'STATUS', 'value': 'Pending'}, {'name': 'TAXYEAR', 'value': '2018.00'}, {'name': 'ZONING', 'value': 'Residential-Single Family'}, {'name': 'BASEMENT', 'value': 'Full, Finished (Livable), Egress Windows, Walkout'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'GARAGEDESCRIPTION', 'value': 'Attached Garage'}, {'name': 'HEATINGDESCRIPTION', 'value': 'Forced Air'}, {'name': 'APPLIANCES', 'value': 'Range, Refrigerator, Microwave, Dishwasher, Disposal, Water Softener - Owned'}, {'name': 'AMENITIESUNIT', 'value': 'Deck, Patio, Tiled Floors'}, {'name': 'ROOF', 'value': 'Asphalt Shingles'}, {'name': 'FUEL', 'value': 'Natural Gas'}, {'name': 'SEWER', 'value': 'City Sewer/Connected'}, {'name': 'WATER', 'value': 'City Water/Connected'}, {'name': 'BATHDESC', 'value': 'Main Floor Full Bath, 3/4 Basement'}, {'name': 'DININGROOMDESCRIPTION', 'value': 'Kitchen/Dining Room'}, {'name': 'FENCE', 'value': 'Privacy, Full'}, {'name': 'EXTERIOR', 'value': 'Other'}, {'name': 'ROOMFLOOR1', 'value': 'Upper'}, {'name': 'FRONTAGEFEET', 'value': 'Cul De Sac'}]",55071,1132 Lincoln Ct,Saint Paul Park,MN,44.82875,-92.985944,289400.0,SOLD,0,55071_56,"Recently sold: $289,400. This home has just been remodeled throughout and is like new. The highlight of this home is the large open kitchen, dining and living room floor plan. The home also has a walkout lower level and a spacious backyard for your enjoyment. Great location as well!  Cul-de-sac Street, steps to Heritage Park, and only minutes from shopping, the grocery store and many restaurant options."
3,2,1,1,0,0,,,[],Partially finished,"['Hardwood', 'Tile']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1408.0,,,,['Detached Garage'],3,,False,True,,False,,False,,,,1,,,,,,['Composition'],,,,,,,,,,,,False,0.21 acres,,,,False,1802721230118,False,False,,,,Single Family,,,['Concrete Block'],Shake/Shingle,,,False,2003,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,833,,833,Park,833,,,False,Saint Paul Park,,,"[{'name': None, 'value': 'New roof in 2003'}, {'name': None, 'value': 'new refrigerator 2006'}, {'name': None, 'value': 'new carpet 2007'}]",55071,1724 Lincoln Ave,Saint Paul Park,MN,44.827374,-92.983688,218900.0,SOLD,0,55071_57,"Recently sold: $218,900. "
3,2,0,0,0,0,,,,,,,,,,,,,,,False,,,2790.0,,,,,,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,0.55 acres,,,,False,,False,False,,,,Multi Family,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,928 1st St,Saint Paul Park,MN,44.841316,-93.000394,192500.0,SOLD,0,55071_58,"Recently sold: $192,500. Turn-key side x side Duplex in Saint Paul Park. Great opportunity for owner occupied or investor alike for great cash flow! Newer roof and mechanicals. Off street parking, shared laundry. Huge lot with private decks. Great location with quick access to downtown Saint Paul and freeway system. Great value for hard to find Duplex!"
4,2,1,1,0,0,,,[],Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,['Water Softener - Owned'],,,,True,False,,,1732.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,False,False,,"['Brick', 'Metal', 'Stone', 'Vinyl']",,,,,False,,,,,,,False,0.26 acres,,,,False,1302722140069,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,1991,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup, In-Ground Sprinkler'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener, Driveway - Concrete'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,1684 Summit Ave,Saint Paul Park,MN,44.827326,-92.987073,267700.0,SOLD,0,55071_59,"Recently sold: $267,700. "
3,3,2,0,1,0,,,[],None,"['Carpet', 'Linoleum / Vinyl']","['Forced air', 'Other']",True,['Central'],True,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1550.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,"['Brick', 'Vinyl']",,,,,False,,,,,,,False,0.05 acres,,,,False,1202722230061,False,False,,Residential-Single,,Townhouse,,,['Concrete Block'],Asphalt,,,False,2004,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'BathDesc', 'value': 'Private Master, Full Master, Main Floor 1/2 Bath'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level, Main Floor Laundry'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'AmenitiesUnit', 'value': 'In-Ground Sprinkler'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'AmenitiesShared', 'value': 'Lawn Sprinkler'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,928 Main St,Saint Paul Park,MN,44.841477,-93.001928,181000.0,SOLD,0,55071_60,"Recently sold: $181,000. "
